Radiant_Score,Dire_Score,Win,Radiant_Gold_Per_Minute_Per_Game,Radiant_XP_Per_Minute_Per_Game,Radiant_Lane_Efficient_Points_Per_Game,Radiant_Stuns_Per_Game,Radiant_Tower_Kills_Per_Game,Radiant_Actions_Per_Minute,Dire_Gold_Per_Minute_Per_Game,Dire_XP_Per_Minute_Per_Game,Dire_Lane_Efficient_Points_Per_Game,Dire_Stuns_Per_Game,Dire_Tower_Kills_Per_Game,Dire_Actions_Per_Minute
42,22,0,2430.9,2705.13,309.98,141.49,6.7299999999999995,1165.2,2241.9900000000002,2558.18,272.56,132.69,5.6,929.99
33,15,0,2146.5,2443.5499999999997,240.92999999999998,122.31,4.37,769.8,2178.3900000000003,2489.9199999999996,258.49,119.46000000000001,5.51,962.0
15,30,1,2280.98,2609.0600000000004,298.19,142.82,7.55,1235.24,2241.9900000000002,2558.18,272.56,132.69,5.6,929.99
46,24,0,2314.4700000000003,2605.43,289.45,146.41000000000003,3.78,1363.88,2413.15,2631.52,278.28,137.72,6.949999999999999,936.42
3,17,1,2654.4300000000003,2807.2300000000005,348.80000000000007,97.75999999999999,8.89,1400.55,2241.9900000000002,2558.1799999999994,272.56,132.69,5.6,929.99
27,7,0,2243.1800000000003,2557.76,291.78999999999996,112.86999999999999,4.05,1409.38,2178.3900000000003,2489.9199999999996,258.49,119.46000000000001,5.51,962.0
12,37,1,2264.48,2664.97,289.09000000000003,196.52,5.12,1657.31,2178.3900000000003,2489.9199999999996,258.49,119.46000000000001,5.51,962.0
20,40,1,1908.8500000000001,2175.88,283.11,126.91,3.21,1610.9,2413.15,2631.52,278.28,137.71999999999997,6.95,936.42
23,28,0,2243.1800000000003,2557.76,291.78999999999996,112.86999999999999,4.05,1409.38,2178.39,2489.9199999999996,258.49,119.46000000000001,5.51,962.0
22,5,0,2430.9,2705.13,309.97999999999996,141.49,6.73,1165.2,2241.9900000000002,2558.1799999999994,272.56000000000006,132.69,5.6,929.99
38,21,0,2310.01,2673.22,296.3,217.47,5.08,742.5699999999999,2465.9300000000003,2746.08,307.58000000000004,159.56,7.0,988.4300000000001
17,42,1,1885.12,2153.08,209.52,139.98,3.2499999999999996,768.7099999999999,2529.42,2766.2,298.15000000000003,168.76,7.109999999999999,927.1099999999999
41,23,0,2501.46,2443.5299999999997,273.14,134.17000000000002,4.67,754.71,2608.31,2621.32,312.93,165.55,7.16,917.04
35,26,0,2517.75,2694.98,312.32,147.69,6.51,945.04,2578.1899999999996,2833.21,311.25,169.68,6.879999999999999,764.0699999999999
24,21,0,1670.33,2168.46,237.00000000000003,117.59,2.9899999999999998,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
6,22,1,1714.54,2144.03,250.51,128.89000000000001,3.42,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
15,2,0,1941.5099999999998,2365.37,271.49,130.32999999999998,3.9299999999999997,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
17,37,1,2245.77,2685.6400000000003,324.89,136.65,7.3500000000000005,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
25,38,1,2077.0,2382.52,285.96000000000004,187.48000000000002,5.1499999999999995,1388.91,1970.43,2316.4,274.35,167.10999999999999,3.1700000000000004,1237.82
29,14,0,1658.19,2169.94,245.55,142.54,2.5,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
20,5,0,1658.19,2169.94,245.55,142.54,2.5,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
30,18,0,1670.33,2168.46,237.0,117.59000000000002,2.9899999999999998,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
13,32,1,2245.7699999999995,2685.6400000000003,324.89,136.64999999999998,7.35,0.0,2019.6699999999998,2425.08,273.86,115.3,5.8,0.0
13,33,1,1941.5099999999998,2365.37,271.49,130.33,3.9299999999999997,0.0,2019.6699999999998,2425.08,273.86,115.3,5.8,0.0
11,19,1,2467.0400000000004,2671.79,332.48,146.46,6.880000000000001,1421.1999999999998,2198.11,2436.7599999999998,297.15,155.71,4.79,1323.69
10,26,1,2588.97,3016.51,335.96,185.73,7.1899999999999995,1327.8899999999999,2158.84,2686.5,297.5,213.95999999999998,4.58,1405.65
22,42,1,1670.33,2168.46,237.00000000000006,117.59,2.9899999999999998,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
30,15,0,1670.33,2168.46,237.00000000000003,117.59,2.9899999999999998,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
7,26,1,1714.54,2144.0299999999997,250.51,128.89000000000001,3.42,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
16,11,0,1658.19,2169.94,245.55,142.54,2.5,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
11,25,1,2411.48,2641.86,321.62,150.87,7.31,1383.23,2163.09,2424.46,291.55,154.79,5.36,1288.2399999999998
60,41,0,2180.5299999999997,2407.44,288.84,169.42000000000002,5.2,1437.0500000000002,2031.59,2293.5699999999997,275.02000000000004,164.63,4.0,1120.44
24,40,1,2141.35,2540.9,270.76,137.20999999999998,4.960000000000001,894.42,2251.63,2617.0499999999997,292.48,172.85,6.33,860.0
16,30,1,2583.8,2639.37,345.66,128.92000000000002,7.430000000000001,1362.78,2679.62,2671.63,342.2,124.55999999999999,8.83,1220.09
29,30,1,2730.4300000000003,2687.11,355.07,120.77,8.7,718.72,2612.4700000000003,2579.5599999999995,315.25,149.39999999999998,6.74,901.54
39,52,1,2211.16,2441.59,266.23,146.05,5.38,712.3900000000001,2529.42,2766.2,298.15,168.76000000000002,7.109999999999999,927.1099999999999
29,40,1,1983.0900000000001,2311.7200000000003,249.25,152.16,4.78,733.1299999999999,2370.41,2689.45,312.17,135.62,7.09,993.4699999999999
30,15,0,2983.42,2938.88,332.21,122.39,8.96,1054.37,2754.46,2711.05,341.19000000000005,117.12,8.549999999999999,816.4399999999999
4,27,1,2501.46,2443.5299999999997,273.14,134.17000000000002,4.67,754.71,2608.31,2621.3199999999997,312.93,165.55,7.16,917.04
26,14,0,2563.46,2514.9300000000003,311.54,123.6,7.54,1079.72,2548.96,2527.94,311.14,137.41,6.77,1040.74
44,34,0,2298.46,2560.2599999999998,280.68,143.35,6.119999999999999,815.93,2529.42,2766.2,298.15000000000003,168.76000000000002,7.109999999999999,927.1099999999999
15,23,1,2485.75,2686.56,302.6,149.95000000000002,7.52,1012.75,2529.42,2766.2,298.15000000000003,168.76000000000002,7.109999999999999,927.1099999999999
7,19,1,2330.92,2301.58,298.23,106.52,6.27,1212.1100000000001,2548.96,2527.94,311.14,137.41,6.7700000000000005,1040.74
23,16,0,2353.12,2320.75,286.5,126.68,4.2700000000000005,716.45,2389.35,2326.1099999999997,263.43,127.0,4.1899999999999995,728.7
13,23,1,2685.7299999999996,2635.6400000000003,343.74,103.03999999999999,9.07,1141.58,2713.6499999999996,2672.08,339.62,134.56,9.020000000000001,925.0999999999999
40,20,0,2455.77,2468.4300000000003,303.91,125.28,5.08,807.5400000000001,2576.88,2544.0699999999997,319.69000000000005,162.83,7.339999999999999,636.5300000000001
9,38,1,2369.88,2581.29,285.96,169.26,5.4,1477.27,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
14,32,1,1941.5099999999998,2365.37,271.49,130.33,3.9299999999999997,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
17,45,1,2527.1099999999997,2891.15,344.85,112.49,8.829999999999998,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
18,29,1,1670.33,2168.46,237.0,117.59,2.9899999999999998,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
11,23,1,2245.77,2685.6400000000003,324.89,136.65,7.3500000000000005,0.0,2019.6699999999998,2425.08,273.86,115.3,5.800000000000001,0.0
7,31,1,1658.19,2169.94,245.55,142.54,2.5,0.0,2019.6699999999998,2425.08,273.86,115.30000000000001,5.800000000000001,0.0
39,35,0,2527.1099999999997,2891.15,344.85,112.49,8.829999999999998,0.0,2019.6699999999998,2425.08,273.86,115.30000000000001,5.800000000000001,0.0
23,23,1,2312.75,2561.5699999999997,323.88,202.32999999999998,6.15,1287.2,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
15,34,1,2278.0499999999997,2616.37,292.32,224.51,5.81,1986.8700000000001,2325.66,2807.0499999999997,299.86,203.91999999999996,5.97,1484.9099999999999
44,15,0,2325.55,2640.17,278.91999999999996,183.31,5.57,2036.61,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
20,4,0,2247.4900000000002,2546.6400000000003,278.74,175.14000000000001,5.31,1905.07,2358.55,2618.08,298.4200000000001,137.11999999999998,6.800000000000001,1079.22
16,35,1,2165.21,2473.6,296.43,89.17999999999999,6.98,934.76,2304.86,2691.71,294.19000000000005,167.48999999999998,6.260000000000001,1096.09
39,27,0,2013.8600000000001,2473.79,228.92000000000002,215.20999999999998,3.34,1213.3200000000002,2304.86,2691.71,294.19000000000005,167.48999999999998,6.260000000000001,1096.09
21,26,1,1751.3999999999999,2281.88,238.67,143.68,1.9899999999999998,1757.6699999999998,2068.2799999999997,2558.8399999999997,283.88,142.66,6.32,1628.3600000000001
32,40,1,2338.35,2588.71,306.92,145.17000000000002,6.2,1088.2199999999998,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
29,8,0,2747.6,3166.2799999999997,347.98999999999995,124.51000000000002,9.57,1300.1100000000001,1887.94,2454.21,257.85,170.1,3.9299999999999997,1531.1
26,32,1,1861.27,2224.95,273.42,139.32999999999998,3.17,911.97,2325.66,2807.0499999999997,299.86,203.91999999999996,5.97,1484.9099999999999
8,26,1,2791.48,3155.3900000000003,338.44,235.26000000000002,8.26,859.4699999999999,2325.66,2807.0499999999997,299.86,203.91999999999996,5.97,1484.9099999999999
9,30,1,1987.0500000000002,2279.0,277.07,180.96999999999997,3.02,1646.23,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
16,28,1,2150.7799999999997,2492.64,282.46,175.34,4.6899999999999995,1456.38,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
27,10,0,2588.07,2847.59,325.92,127.94999999999999,6.26,1524.0100000000002,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
19,14,0,1976.7,2369.54,209.10999999999999,137.6,3.46,689.21,2251.63,2617.0499999999997,292.48,172.85,6.33,860.0
26,19,1,2518.66,2862.6,288.54,145.91000000000003,6.8,1226.5,2370.41,2689.45,312.17,135.62,7.09,993.47
19,35,1,2399.93,2403.89,283.29999999999995,105.35,5.640000000000001,838.73,2256.25,2313.61,227.82,137.28,2.7399999999999998,668.27
25,20,0,2546.94,2408.48,287.69,111.59,5.31,1143.07,2418.3700000000003,2411.01,271.29999999999995,131.53,4.430000000000001,969.26
22,39,1,2680.7,2763.43,346.78,124.03999999999999,6.930000000000001,890.04,2532.97,2588.08,297.65,130.22,5.619999999999999,1148.98
30,7,0,3023.64,2897.75,348.93,179.10000000000002,9.14,855.6500000000001,2653.7,2647.35,319.44,156.75,7.819999999999999,923.1299999999999
26,6,0,2348.0299999999997,2322.54,310.93,130.26999999999998,6.09,1113.11,2548.96,2527.94,311.14,137.41,6.7700000000000005,1040.74
30,32,1,2405.29,2445.0600000000004,221.29,122.72,3.9300000000000006,869.57,2603.88,2577.55,318.64000000000004,134.28,8.170000000000002,1145.33
29,30,0,2607.58,2530.27,310.96000000000004,100.0,7.330000000000001,865.09,2567.4900000000002,2588.5499999999997,311.96,151.59,6.699999999999999,1044.31
13,33,1,2211.16,2441.59,266.23,146.04999999999998,5.38,712.39,2529.42,2766.2,298.15,168.76000000000002,7.11,927.1100000000001
0,0,0,2106.16,2211.44,250.2,161.19,2.72,724.1500000000001,2650.6800000000003,2639.9,321.85,150.04000000000002,7.5600000000000005,727.6
16,31,1,2267.29,2540.18,245.61,140.25,4.529999999999999,804.4899999999999,2546.76,2759.4,285.38,127.59,7.549999999999999,748.8600000000001
8,30,1,2504.62,2512.96,274.78000000000003,129.15,3.54,1020.44,2469.9900000000002,2515.7300000000005,291.12,142.36,5.5,1044.29
17,25,1,2936.33,2847.98,354.08,62.04,11.62,1563.05,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
30,41,0,2295.76,2748.7,289.9,189.28,5.279999999999999,1171.46,2325.66,2807.05,299.86,203.92000000000002,5.97,1484.91
29,6,0,2369.88,2581.29,285.96,169.26,5.4,1477.27,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
28,22,0,2215.04,2487.69,270.35,128.64999999999998,5.930000000000001,1279.87,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
35,56,1,2165.21,2473.6,296.43,89.18,6.98,934.7600000000001,2304.86,2691.71,294.19,167.48999999999998,6.260000000000001,1096.09
47,43,0,2369.88,2581.29,285.96000000000004,169.26,5.4,1477.27,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
22,17,0,2369.88,2581.2900000000004,285.96000000000004,169.26,5.4,1477.27,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
22,25,0,1991.69,2294.6,259.74,206.66000000000003,2.8,1609.54,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
24,12,0,1730.94,2258.63,226.95999999999998,133.1,3.3899999999999997,1309.83,2068.2799999999997,2558.84,283.88,142.66,6.319999999999999,1628.3600000000001
15,25,1,3045.11,3065.67,376.92,64.86,11.17,1456.63,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
30,13,0,2369.88,2581.29,285.96000000000004,169.26,5.4,1477.27,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
37,14,0,1751.3999999999999,2281.88,238.67000000000002,143.68,1.9899999999999998,1757.6699999999998,2068.2799999999997,2558.84,283.88,142.66,6.319999999999999,1628.3600000000001
33,33,1,1959.3500000000001,2149.8599999999997,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
21,44,1,2361.17,2435.79,305.36,133.07999999999998,7.33,1118.45,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
10,17,1,2344.6,2649.61,308.86,155.14,5.99,999.7,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
4,25,1,2295.76,2748.7,289.90000000000003,189.28,5.28,1171.46,2325.66,2807.05,299.86,203.92000000000002,5.97,1484.9099999999999
30,16,0,2165.21,2473.6,296.43,89.17999999999999,6.98,934.76,2304.86,2691.71,294.19000000000005,167.48999999999998,6.260000000000001,1096.09
34,26,0,2072.05,2367.21,309.78,152.99,4.84,870.6800000000001,2358.55,2618.08,298.42,137.12,6.8,1079.2199999999998
15,28,1,1959.35,2149.86,311.04999999999995,132.52,4.61,927.56,2232.3399999999997,2463.33,284.37000000000006,142.08999999999997,6.08,902.5600000000001
27,37,1,2001.29,2426.32,265.46999999999997,152.98,3.7300000000000004,911.36,2358.55,2618.08,298.42,137.12,6.8,1079.2199999999998
36,16,0,2621.67,2801.0800000000004,345.02,139.82999999999998,8.23,1434.7,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
18,18,1,2317.63,2609.03,305.7,204.36999999999998,5.95,906.43,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
29,13,0,1730.94,2258.63,226.95999999999998,133.1,3.3899999999999997,1309.83,2068.2799999999997,2558.84,283.88,142.66,6.32,1628.3600000000001
41,30,0,1736.0500000000002,2064.52,218.14000000000001,171.93,2.36,1059.07,2304.86,2691.71,294.19000000000005,167.48999999999998,6.260000000000001,1096.09
31,29,0,1861.27,2224.95,273.42,139.32999999999998,3.17,911.97,2325.66,2807.05,299.86,203.92000000000002,5.97,1484.9099999999999
23,32,1,1861.27,2224.95,273.42,139.33,3.17,911.9700000000001,2325.66,2807.05,299.86,203.92000000000002,5.97,1484.9099999999999
34,23,0,2433.8599999999997,2799.4300000000003,301.6,180.58,8.83,1716.91,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
25,38,1,2683.3700000000003,2934.05,345.41,154.02,9.08,1408.8400000000001,2358.55,2618.08,298.42,137.12,6.8,1079.2199999999998
7,20,1,2307.05,2660.4700000000003,237.78000000000003,123.69,2.04,947.88,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
7,23,1,2327.9500000000003,2583.06,298.31,155.76999999999998,6.350000000000001,1214.42,2232.3399999999997,2463.33,284.37000000000006,142.08999999999997,6.08,902.5600000000001
34,6,0,1941.51,2365.37,271.49,130.32999999999998,3.9299999999999997,0.0,2019.6699999999998,2425.08,273.86,115.3,5.8,0.0
22,5,0,2637.4100000000003,2911.45,362.42,189.87,8.95,1219.9,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
32,40,1,2437.3500000000004,2632.3900000000003,312.88,139.55,10.330000000000002,1174.52,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
24,15,0,1959.35,2149.86,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
11,33,1,2109.4700000000003,2698.44,272.15000000000003,250.26999999999998,3.38,1427.1100000000001,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
30,27,0,2791.4799999999996,3155.39,338.44000000000005,235.26,8.26,859.47,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
12,24,1,1987.0500000000002,2279.0,277.07,180.96999999999997,3.02,1646.23,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
19,6,0,2683.3700000000003,2934.05,345.41,154.02,9.08,1408.8400000000001,2358.55,2618.08,298.4200000000001,137.12,6.800000000000002,1079.22
26,26,1,2555.22,2774.84,351.0,133.91,9.07,1393.2499999999998,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
18,44,1,2440.37,2563.4700000000003,313.8,129.14999999999998,7.7700000000000005,1117.1399999999999,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
13,26,1,2277.36,2510.8900000000003,284.56,138.96,6.77,1046.1000000000001,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
15,39,1,2344.6,2649.61,308.86,155.14000000000001,5.990000000000001,999.7,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
25,50,1,1736.05,2064.5200000000004,218.14000000000001,171.93,2.36,1059.07,2304.86,2691.71,294.19000000000005,167.48999999999998,6.260000000000001,1096.09
50,27,0,1959.35,2149.86,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
40,49,1,2369.88,2581.29,285.96000000000004,169.26,5.4,1477.27,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
20,36,1,1959.3500000000001,2149.8599999999997,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
37,37,0,1959.3500000000001,2149.8599999999997,311.05,132.51999999999998,4.61,927.56,2232.34,2463.33,284.37,142.09,6.08,902.5600000000001
27,22,0,2791.48,3155.39,338.44000000000005,235.26,8.26,859.47,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
38,63,1,2527.11,2891.15,344.85,112.49000000000001,8.83,0.0,2019.6699999999998,2425.08,273.86,115.3,5.8,0.0
15,28,1,2527.11,2891.15,344.85,112.49,8.83,0.0,2019.6699999999998,2425.08,273.86,115.3,5.8,0.0
22,34,1,2289.16,2521.45,302.5,121.77,8.85,1201.44,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
33,30,1,3045.1100000000006,3065.67,376.91999999999996,64.86,11.170000000000002,1456.63,2232.34,2463.33,284.37000000000006,142.09,6.08,902.56
34,26,0,1861.27,2224.95,273.42,139.33,3.17,911.97,2325.66,2807.0499999999997,299.86,203.92000000000002,5.97,1484.9099999999999
25,23,0,2322.72,2609.0,290.63,119.96,5.8,1352.76,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
10,25,1,2541.94,2750.1,356.67,147.57,7.39,1199.44,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
37,46,1,3045.11,3065.67,376.92,64.86,11.17,1456.63,2232.34,2463.33,284.37000000000006,142.09,6.08,902.56
25,42,1,2614.7200000000003,2744.91,347.4,143.14999999999998,10.620000000000001,1365.8,2232.34,2463.33,284.37000000000006,142.09,6.08,902.56
44,34,0,1999.0899999999997,2269.46,312.08,167.39999999999998,5.18,937.1200000000001,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
12,27,1,2264.8399999999997,2488.2299999999996,295.34999999999997,148.18,5.169999999999999,1023.3900000000001,2350.42,2592.87,310.08,143.24,6.3100000000000005,1107.1200000000001
16,8,0,1987.0500000000002,2279.0,277.07,180.97,3.0200000000000005,1646.2299999999998,2232.34,2463.33,284.37000000000006,142.09,6.08,902.56
12,35,1,1604.02,1917.0900000000001,193.76,215.7,1.1400000000000001,1133.9099999999999,2183.17,2472.5,290.52,148.82999999999998,5.24,1186.98
11,23,1,2000.17,2374.02,255.68,242.05,3.6,1034.76,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
7,22,1,2318.95,2596.46,301.96,157.16,4.72,1328.3100000000002,2345.8900000000003,2574.2,296.89,148.93,6.02,1101.96
15,30,1,2344.6,2649.61,308.86,155.14000000000001,5.99,999.7,2232.34,2463.33,284.37000000000006,142.09,6.08,902.56
40,29,1,2515.67,2860.2,318.07000000000005,183.72999999999996,6.94,1157.29,2304.86,2691.71,294.19000000000005,167.49,6.260000000000001,1096.09
34,17,0,2038.1200000000001,2334.26,285.25,183.52,3.7399999999999998,701.7399999999999,2013.67,2297.9700000000003,270.84000000000003,172.37,3.88,802.48
5,23,1,2579.23,2624.3100000000004,314.58,101.49000000000001,6.6,789.55,2651.1400000000003,2584.5699999999997,336.83,141.06,8.05,668.19
0,0,0,2509.2999999999997,2479.0299999999997,292.17999999999995,118.53,7.31,729.04,2573.1899999999996,2502.22,287.90999999999997,127.33000000000001,7.57,669.44
1,20,1,2617.73,2631.65,336.87,150.4,7.8500000000000005,952.71,2673.07,2648.8900000000003,331.72,144.11,7.23,1021.07
24,41,1,2269.34,2316.85,287.73,133.37,6.1,786.1099999999999,2661.51,2673.2400000000002,332.69,129.67000000000002,8.05,1265.73
25,29,1,2584.5600000000004,2611.0899999999997,314.37,167.57000000000002,6.5,769.69,2692.1000000000004,2636.29,317.34,187.20000000000002,6.7,746.56
23,7,0,2388.92,2673.64,283.43,157.60999999999999,4.25,897.3299999999999,2726.61,3031.4100000000003,355.95,135.89,8.06,982.3199999999999
30,16,0,2678.66,2682.6,313.68,91.75,7.819999999999999,1024.47,2712.7799999999997,2674.48,334.6,155.92000000000002,7.34,882.45
38,29,0,2291.06,2273.7799999999997,313.48,117.19,5.990000000000001,1124.51,2506.52,2517.22,311.04999999999995,132.82999999999998,6.56,1141.24
10,26,1,2573.24,2561.44,307.4,161.05,6.529999999999999,774.92,2712.93,2676.7300000000005,335.20000000000005,149.02,7.609999999999999,872.8800000000001
15,22,1,2369.0699999999997,2407.36,295.55999999999995,158.44,5.15,979.24,2567.4900000000002,2588.55,311.96,151.58999999999997,6.699999999999999,1044.31
45,24,0,2425.87,2768.25,264.94,145.17000000000002,5.85,959.54,2364.09,2720.4700000000003,263.8,148.03,4.95,809.3
11,20,1,2269.34,2316.85,287.73,133.37,6.1,786.11,2700.53,2719.41,334.46,155.4,7.789999999999999,1069.04
27,34,0,2328.8999999999996,2607.23,301.68,158.02,5.75,845.2600000000001,2248.95,2557.89,286.95000000000005,166.94,5.39,1041.5900000000001
41,25,0,2385.12,2663.7799999999997,321.43000000000006,154.19,6.58,912.93,2248.95,2557.89,286.95000000000005,166.94,5.39,1041.5900000000001
13,41,1,2364.86,2611.68,316.97,127.71999999999998,6.870000000000001,1278.75,2190.3100000000004,2481.94,291.0,185.42000000000002,5.34,886.98
20,15,0,1773.4499999999998,2070.5099999999998,212.10000000000002,157.92,1.98,813.84,2190.31,2481.94,291.0,185.42,5.34,886.98
25,20,0,2590.45,2837.87,343.15000000000003,179.67000000000002,6.470000000000001,1339.59,2171.39,2461.51,275.44000000000005,170.16,5.94,1021.94
28,32,1,2425.23,2685.37,311.94000000000005,125.42000000000002,5.4,1142.06,2333.6000000000004,2563.31,309.21,150.85,6.359999999999999,863.04
38,31,0,2027.84,2284.68,221.78,131.54000000000002,3.6400000000000006,791.4000000000001,2333.6000000000004,2563.31,309.21,150.85,6.359999999999999,863.04
32,25,0,2328.9,2607.23,301.68,158.02,5.75,845.26,2248.95,2557.89,286.95000000000005,166.94,5.39,1041.5900000000001
22,13,0,2158.5499999999997,2526.75,285.98,177.11999999999998,3.9499999999999997,1062.8200000000002,2332.24,2671.75,282.24,143.54,7.6899999999999995,681.0999999999999
19,35,1,2167.68,2558.37,269.93,136.41,5.42,719.8899999999999,2408.7100000000005,2746.85,291.39,127.42999999999999,7.21,677.01
31,9,0,2381.2799999999997,2360.8199999999997,303.68,136.95,6.140000000000001,994.5900000000001,2247.62,2233.9100000000003,279.65,130.79,4.58,670.6300000000001
34,13,0,2468.98,2749.5099999999998,304.45,108.73,6.91,816.77,2139.92,2500.66,277.8,143.79,5.52,1029.86
51,30,0,2251.96,2569.91,288.15,150.65,6.35,835.23,2222.46,2568.28,284.42,153.01,5.6,920.95
27,38,1,2490.22,2457.67,294.58,195.7,6.22,777.58,2203.5899999999997,2217.9,279.35,186.47,5.54,905.5
0,0,0,2306.02,2259.8,288.83000000000004,140.9,5.949999999999999,758.91,2448.9700000000003,2434.4100000000003,290.19,211.94,5.61,1194.26
33,35,0,2222.46,2568.28,284.42,153.01,5.6,920.95,2251.96,2569.91,288.15,150.64999999999998,6.35,835.2299999999998
36,14,0,2506.16,2668.3600000000006,305.85,139.3,5.6899999999999995,947.51,2268.81,2524.63,280.24,151.89999999999998,5.499999999999999,938.9999999999999
31,15,0,2425.77,2716.6400000000003,304.26,159.26,7.5,859.4499999999999,2268.81,2524.63,280.24,151.89999999999998,5.499999999999999,938.9999999999999
50,33,0,2506.1600000000003,2668.36,305.85,139.3,5.6899999999999995,947.51,2268.8100000000004,2524.63,280.24,151.89999999999998,5.5,938.9999999999999
30,17,0,2489.2899999999995,2825.9700000000003,331.57,128.42000000000002,8.58,1124.1,2164.58,2522.27,289.97,138.75,6.59,710.07
27,15,0,2292.4700000000003,2605.94,302.46,164.75,5.9399999999999995,1114.0500000000002,2190.23,2534.16,274.67999999999995,129.11,5.5600000000000005,1025.51
20,2,0,2056.99,2358.83,260.52,141.74,4.920000000000001,921.7,2334.49,2632.09,303.29,157.11999999999998,6.56,1253.1499999999999
36,39,1,2623.5700000000006,2906.9400000000005,338.92,116.04,8.77,1182.66,2179.75,2515.17,281.01,176.13,5.3500000000000005,1132.47
35,38,1,2056.99,2358.83,260.52,141.74,4.920000000000001,921.7,2334.49,2632.09,303.29,157.12,6.5600000000000005,1253.1499999999999
37,25,0,2438.6800000000003,2784.85,318.05,140.79000000000002,7.470000000000001,1039.82,2141.19,2486.96,279.96000000000004,159.07,5.27,1220.8899999999999
42,26,0,2199.41,2531.3,293.39,176.97,5.4,985.0999999999999,2315.83,2562.08,312.14,171.18,5.04,1196.4299999999998
28,6,0,1839.45,2238.4500000000003,263.1,182.04,3.49,1290.3300000000002,1918.6999999999998,2365.59,274.09000000000003,112.1,4.2,1297.1799999999998
13,31,1,2694.57,2642.2200000000003,337.07000000000005,150.7,8.96,1058.74,2568.51,2589.49,318.47,181.54999999999998,7.300000000000001,761.2399999999999
26,11,0,2467.7200000000003,2699.42,312.72,169.03,7.960000000000001,1028.81,2286.72,2518.26,279.82,134.58,6.1,1089.23
